"CODE,C,6","VALIDCODE,L","DESC,C,38"
786,เท็จ,REMOVE IMPLANT BONE DEV
7860,จริง,Remove imp device NOS
7861,จริง,Remov imp dev-chest cage
7862,จริง,Remove impl dev-humerus
7863,จริง,Remov imp dev-radius/uln
7864,จริง,Remov imp dev-metac/carp
7865,จริง,Remove imp device-femur
7866,จริง,Remov imp device-patella
7867,จริง,Remov imp dev-tib/fibula
7868,จริง,Remove imp dev-metat/tar
7869,จริง,Remove impl device NEC
787,เท็จ,OSTEOCLASIS
7870,จริง,Osteoclasis NOS
7871,จริง,Osteoclasis-chest cage
7872,จริง,Osteoclasis-humerus
7873,จริง,Osteoclasis-radius/ulna
7874,จริง,Osteoclasis-metacar/car
7875,จริง,Osteoclasis-femur
7876,จริง,Osteoclasis-patella
7877,จริง,Osteoclasis-tibia/fibula
7878,จริง,Osteoclasis-metatar/tar
7879,จริง,Osteoclasis NEC
788,เท็จ,OTHER BONE DIAGNOST PROC
7880,จริง,Other bone dx proc NOS
7881,จริง,Oth dx proced-chest cage
7882,จริง,Oth dx proced-humerus
7883,จริง,Oth dx proc-radius/ulna
7884,จริง,Oth dx proc-metacar/car
7885,จริง,Oth dx proced-femur
7886,จริง,Oth dx proced-patella
7887,จริง,Oth dx proc-tibia/fibula
7888,จริง,Oth dx proc-metatar/tar
7889,จริง,Other bone dx proc NEC
789,เท็จ,OTHER BONE OPERATIONS
7890,จริง,Insert bone stimul NOS
7891,จริง,Insert bone stimul-chest
7892,จริง,Insert bone stim-humerus
7893,จริง,Inser bone stim-rad/ulna
7894,จริง,Inser bone stim-meta/car
7895,จริง,Insert bone stim-femur
7896,จริง,Insert bone stim-patella
7897,จริง,Inser bone stim-tib/fib
7898,จริง,Inser bone stim-meta/tar
7899,จริง,Insert bone stimul NEC
790,เท็จ,CLOSED FRACTURE REDUCT
7900,จริง,Closed fx reduction NOS
7901,จริง,Closed fx reduct humerus
7902,จริง,Cl fx reduc-radius/ulna
7903,จริง,Cl fx reduc-metacar/car
7904,จริง,Cl fx reduc-finger
7905,จริง,Cl fx reduc-femur
7906,จริง,Cl fx reduc-tibia/fibula
7907,จริง,Cl fx reduc-metatar/tar
7908,จริง,Cl fx reduc-toe
7909,จริง,Closed fx reduction NEC
791,เท็จ,CL FX REDUC W INT FIX
7910,จริง,Cl fx reduc-int fix NOS
7911,จริง,Clos red-int fix humerus
7912,จริง,Cl red-int fix rad/ulna
7913,จริง,Cl red-int fix metac/car
7914,จริง,Close red-int fix finger
7915,จริง,Closed red-int fix femur
7916,จริง,Cl red-int fix tib/fibu
7917,จริง,Cl red-int fix metat/tar
7918,จริง,Close red-int fix toe fx
7919,จริง,Cl fx reduc-int fix NEC
792,เท็จ,OPEN FRACTURE REDUCTION
7920,จริง,Open fx reduction NOS
7921,จริง,Open reduc-humerus fx
7922,จริง,Open reduc-radius/uln fx
7923,จริง,Open reduc-metac/car fx
7924,จริง,Open reduction-finger fx
7925,จริง,Open reduction-femur fx
7926,จริง,Open reduc-tibia/fib fx
7927,จริง,Open reduc-metat/tars fx
7928,จริง,Open reduction-toe fx
7929,จริง,Open fx reduction NEC
793,เท็จ,OPEN FX REDUCT W INT FIX
7930,จริง,Opn fx red w int fix NOS
7931,จริง,Open red-int fix humerus
7932,จริง,Op red-int fix rad/ulna
7933,จริง,Op red-int fix metac/car
7934,จริง,Open red-int fix finger
7935,จริง,Open reduc-int fix femur
7936,จริง,Op red-int fix tib/fibul
7937,จริง,Op red-int fix metat/tar
7938,จริง,Open reduct-int fix toe
7939,จริง,Opn fx red w int fix NEC
794,เท็จ,CLOSED REDUCT-SEP EPIPHY
7940,จริง,Cls reduc-sep epiphy NOS
7941,จริง,Close red-humerus epiphy
7942,จริง,Cls red-radius/ul epiphy
7945,จริง,Close reduc-femur epiphy
7946,จริง,Cls red-tibia/fib epiphy
7949,จริง,Cls reduc-sep epiphy NEC
795,เท็จ,OPEN REDUC-SEP EPIPHY
7950,จริง,Open red-sep epiphy NOS
7951,จริง,Opn red-sep epiphy-humer
7952,จริง,Op red-radius/uln epiphy
7955,จริง,Opn red-sep epiphy-femur
7956,จริง,Op red-tibia/fib epiphys
7959,จริง,Open red-sep epiphy NEC
796,เท็จ,OPEN FX SITE DEBRIDEMENT
7960,จริง,Open fx site debride NOS
7961,จริง,Debrid open fx-humerus
7962,จริง,Debrid open fx-radius/uln
7963,จริง,Debrid opn fx-metac/car
7964,จริง,Debrid opn fx-finger
7965,จริง,Debrid opn fx-femur
7966,จริง,Debrid opn fx-tibia/fib
7967,จริง,Debrid opn fx-metat/tar
7968,จริง,Debrid opn fx-toe
7969,จริง,Open fx site debride NEC
797,เท็จ,CL REDUC DISLOCATION
7970,จริง,Cl reduc disloc NOS
7971,จริง,Cl reduc disloc-shoulder
7972,จริง,Cl reduc disloc-elbow
7973,จริง,Cl reduc disloc-wrist
7974,จริง,Cl reduc disloc-hand/fng
7975,จริง,Cl reduc disloc-hip
7976,จริง,Cl reduc disloc-knee
7977,จริง,Cl reduc disloc-ankle
7978,จริง,Cl reduc disloc-foot/toe
7979,จริง,Cl reduc dislocation NEC
798,เท็จ,OPN REDUC DISLOCATION
7980,จริง,Open reduc-dislocat NOS
7981,จริง,Opn reduc disloc-shouldr
7982,จริง,Open reduc-elbow disloc
7983,จริง,Open reduc-wrist disloc
7984,จริง,Opn reduc disloc-hand
7985,จริง,Open reduc-hip dislocat
7986,จริง,Open reduc-knee dislocat
7987,จริง,Open reduc-ankle disloc
7988,จริง,Opn reduc disloc-ft/toe
7989,จริง,Open reduc-dislocat NEC
799,เท็จ,BONE INJURY OP NOS
7990,จริง,Unspec op bone inj NOS
7991,จริง,Humerus injury op NOS
7992,จริง,Radius/ulna inj op NOS
7993,จริง,Metacarp/carp inj op NOS
7994,จริง,Finger injury op NOS
7995,จริง,Femur injury op NOS
7996,จริง,Tibia/fibula inj op NOS
7997,จริง,Metatars/tars inj op NOS
7998,จริง,Toe injury operation NOS
7999,จริง,Unspec op-bone inj NEC
800,เท็จ,ARTHROTOMY-REMOVE PROSTH
8000,จริง,Arth/pros rem wo repl NOS
8001,จริง,Arth/pros rem wo repl-shld
8002,จริง,Arth/pros rem wo repl-elb
8003,จริง,Arth/pros rem wo repl-wrst
8004,จริง,Arth/pros rem wo repl-hnd
8005,จริง,Arth/pros rem wo repl-hip
8006,จริง,Arth/pros rem wo repl-knee
8007,จริง,Arth/pros rem wo repl-ank
8008,จริง,Arth/pros rem wo repl-foot
8009,จริง,Arth/pros rem wo repl NEC
801,เท็จ,OTHER ARTHROTOMY
8010,จริง,Other arthrotomy NOS
8011,จริง,Oth arthrotomy-shoulder
8012,จริง,Oth arthrotomy-elbow
8013,จริง,Oth arthrotomy-wrist
8014,จริง,Oth arthrotomy-hand/fngr
8015,จริง,Oth arthrotomy-hip
8016,จริง,Oth arthrotomy-knee
8017,จริง,Oth arthrotomy-ankle
8018,จริง,Oth arthrotomy-foot/toe
8019,จริง,Other arthrotomy NEC
802,เท็จ,ARTHROSCOPY
8020,จริง,Arthroscopy NOS
8021,จริง,Shoulder arthroscopy
8022,จริง,Elbow arthroscopy
8023,จริง,Wrist arthroscopy
8024,จริง,Hand & finger arthroscop
8025,จริง,Hip arthroscopy
8026,จริง,Knee arthroscopy
8027,จริง,Ankle arthroscopy
8028,จริง,Foot & toe arthroscopy
8029,จริง,Arthroscopy NEC
803,เท็จ,BIOPSY JOINT STRUCTURE
8030,จริง,Joint biopsy NOS
8031,จริง,Shoulder joint biopsy
8032,จริง,Elbow joint biopsy
8033,จริง,Wrist joint biopsy
8034,จริง,Hand/finger joint biopsy
8035,จริง,Hip joint biopsy
8036,จริง,Knee joint biopsy
8037,จริง,Ankle joint biopsy
8038,จริง,Foot & toe joint biopsy
8039,จริง,Joint biopsy NEC
804,เท็จ,JT CAPSULE/LIG/CARTL DIV
8040,จริง,Jt structur division NOS
8041,จริง,Shoulder struct division
8042,จริง,Elbow structure division
8043,จริง,Wrist structure division
8044,จริง,Hand joint struct divis
8045,จริง,Hip structure division
8046,จริง,Knee structure division
8047,จริง,Ankle structure division
8048,จริง,Foot joint struct divis
8049,จริง,Jt structur division NEC
805,เท็จ,EXC/DEST INTVRT DISC
8050,จริง,Exc/dest intvrt disc NOS
8051,จริง,Excision intervert disc
8052,จริง,Chemonucleolysis iv disc
8053,จริง,Rep anulus fibrosus-grft
8054,จริง,Rep anuls fibros NEC/NOS
8059,จริง,Oth exc/dest intvrt disc
806,จริง,Excis knee semilun cartl
807,เท็จ,SYNOVECTOMY
8070,จริง,Synovectomy-site NOS
8071,จริง,Shoulder synovectomy
8072,จริง,Elbow synovectomy
8073,จริง,Wrist synovectomy
8074,จริง,Hand synovectomy
8075,จริง,Hip synovectomy
8076,จริง,Knee synovectomy
8077,จริง,Ankle synovectomy
8078,จริง,Foot synovectomy
8079,จริง,Synovectomy-site NEC
808,เท็จ,OTH DESTRUCT JOINT LES
8080,จริง,Destruct joint les NOS
8081,จริง,Destruc-shoulder les NEC
8082,จริง,Destruc-elbow lesion NEC
8083,จริง,Destruc-wrist lesion NEC
8084,จริง,Destruc-hand jt les NEC
8085,จริง,Destruct-hip lesion NEC
8086,จริง,Destruct-knee lesion NEC
8087,จริง,Destruc-ankle lesion NEC
8088,จริง,Destruc-foot jt les NEC
8089,จริง,Destruct joint les NEC
809,เท็จ,OTHER EXCISION OF JOINT
8090,จริง,Excision of joint NOS
8091,จริง,Excision of shoulder NEC
8092,จริง,Excision of elbow NEC
8093,จริง,Excision of wrist NEC
8094,จริง,Excision hand joint NEC
8095,จริง,Excision of hip NEC
8096,จริง,Excision of knee NEC
8097,จริง,Excision of ankle NEC
8098,จริง,Excision foot joint NEC
8099,จริง,Excision of joint NEC
810,เท็จ,SPINAL FUSION
8100,จริง,Spinal fusion NOS
8101,จริง,Atlas-axis fusion
8102,จริง,"Oth cerv fusion ant col, ant tech"
8103,จริง,"Oth cerv fusion post col, post tech"
8104,จริง,"Drsl/drslumb fus ant col, ant tech"
8105,จริง,"Drsl/dslmb fus post col, post tech"
8106,จริง,"Lumb/lmbosac fus ant col, ant tech"
8107,จริง,"Lmb/lmbsac fus post col, post tech"
8108,จริง,"Lumb/lmbsac fus ant col, post tech"
811,เท็จ,FOOT & ANKLE ARTHRODESIS
8111,จริง,Ankle fusion
8112,จริง,Triple arthrodesis
8113,จริง,Subtalar fusion
8114,จริง,Midtarsal fusion
8115,จริง,Tarsometatarsal fusion
8116,จริง,Metatarsophalangeal fus
8117,จริง,Other fusion of foot
8118,จริง,Subtalr jt arthroereisis
812,เท็จ,ARTHRODESIS OF OTH JOINT
8120,จริง,Arthrodesis NOS
8121,จริง,Arthrodesis of hip
8122,จริง,Arthrodesis of knee
8123,จริง,Arthrodesis of shoulder
8124,จริง,Arthrodesis of elbow
8125,จริง,Carporadial fusion
8126,จริง,Metacarpocarpal fusion
8127,จริง,Metacarpophalangeal fus
8128,จริง,Interphalangeal fusion
8129,จริง,Arthrodesis NEC
813,เท็จ,REFUSION OF SPINE
8130,จริง,Spinal refusion NOS
8131,จริง,Refusion of atlas-axis
8132,จริง,"Refus oth cervcl ant col, ant tech"
8133,จริง,"Refus oth cerv post col, post tech"
8134,จริง,"Refus drs/drslmb ant col, ant tech"
8135,จริง,"Refus drs/drslmb post col, post tech"
8136,จริง,"Refus lmb/lmbsac ant col, ant tech"
8137,จริง,"Refus lmb/lmbsac post col, post tech"
8138,จริง,"Refus lmb/lmbsc ant col, post tech"
8139,จริง,Refusion of spine NEC
814,เท็จ,OTH REPAIR JOINT LOW EXT
8140,จริง,"Repair of hip, NEC"
8142,จริง,Five-in-one knee repair
8143,จริง,Triad knee repair
8144,จริง,Patellar stabilization
8145,จริง,Cruciate lig repair NEC
8146,จริง,Collaterl lig repair NEC
8147,จริง,Other repair of knee
8149,จริง,Other repair of ankle
815,เท็จ,JOINT REPL OF LOW EXT
8151,จริง,Total hip replacement
8152,จริง,Partial hip replacement
8153,จริง,Revise hip replacemt NOS
8154,จริง,Total knee replacement
8155,จริง,Revise knee replace NOS
8156,จริง,Total ankle replacement
8157,จริง,"Repl joint of foot, toe"
8159,จริง,Rev jt repl low ext NEC
816,เท็จ,OTHER PROC ON SPINE
8162,จริง,Fus/refus 2-3 vertebrae
8163,จริง,Fus/refus 4-8 vertebrae
8164,จริง,Fus/refus 9 vertebrae
8165,จริง,Percutan vertebroplasty
8166,จริง,Percut vertebral augment
817,เท็จ,ARTHROPLAS HAN/FIN/WRIS
8171,จริง,Arthroplas metacarp wit
8172,จริง,Arthroplasty metacar w/o
8173,จริง,Total wrist replacement
8174,จริง,Arthroplasty carpal wit
8175,จริง,Arthroplasty carpal w/o
8179,จริง,Oth repair han/fin/wris
818,เท็จ,ARTHROPLASTY SHOUL/ELBOW
8180,จริง,Other total shoulder replace
8181,จริง,Partial shoulder replace
8182,จริง,Rep recur shlder disloc
8183,จริง,Shoulder arthroplast NEC
8184,จริง,Total elbow replacement
8185,จริง,Elbow arthroplasty NEC
8188,จริง,Revers tot shoulder repl
819,เท็จ,OTHER JOINT STRUCTURE OP
8191,จริง,Arthrocentesis
8192,จริง,Injection into joint
8193,จริง,Sutur capsul/ligamen arm
8194,จริง,Suture capsul/lig ank/ft
8195,จริง,Sutur capsul/lig leg NEC
8196,จริง,Other repair of joint
8197,จริง,Rev jt repl upper extrem
8198,จริง,Other joint dx procedure
8199,จริง,Joint structure op NEC
820,เท็จ,INC HAND MUS/TEN/FAS/BUR
8201,จริง,Explor tend sheath-hand
8202,จริง,Myotomy of hand
8203,จริง,Bursotomy of hand
8204,จริง,I & D palmar/thenar spac+
8209,จริง,Inc soft tissue hand NEC
821,เท็จ,DIV HAND MUSC/TEND/FASC
8211,จริง,Tenotomy of hand
8212,จริง,Fasciotomy of hand
8219,จริง,Div soft tissue hand NEC
822,เท็จ,EXC LES HAND MUS/TEN/FAS
8221,จริง,Exc les tend sheath hand
8222,จริง,Excision hand muscle les
8229,จริง,Exc les sft tiss hnd NEC
823,เท็จ,OTH EXCIS HAND SOFT TISS
8231,จริง,Bursectomy of hand
8232,จริง,Excis hand tend for grft
8233,จริง,Hand tenonectomy NEC
8234,จริง,Exc hnd mus/fas for grft
8235,จริง,Hand fasciectomy NEC
8236,จริง,Other myectomy of hand
8239,จริง,Hand soft tissue exc NEC
824,เท็จ,SUTURE HAND MUS/TEN/FASC
8241,จริง,Suture tendn sheath hand
8242,จริง,Delay sut flex tend hand
8243,จริง,Delay sut hand tend NEC
8244,จริง,Sutur flex tend hand NEC
8245,จริง,Suture hand tendon NEC
8246,จริง,Suture hand muscle/fasc
825,เท็จ,HAND MUSC/TEND TRANSPLAN
8251,จริง,Hand tendon advancement
8252,จริง,Hand tendon recession
8253,จริง,Hand tendon reattachment
8254,จริง,Hand muscle reattachment
8255,จริง,Chng hnd mus/ten lng NEC
8256,จริง,Transplant hand tend NEC
8257,จริง,Transposit hand tend NEC
8258,จริง,Transplant hand musc NEC
8259,จริง,Transposit hand musc NEC
826,เท็จ,RECONSTRUCTION OF THUMB
8261,จริง,Pollicization operation
8269,จริง,Thumb reconstruction NEC
827,เท็จ,PLAST OP HAND-GRFT/IMPLA
8271,จริง,Hand tend pulley reconst
8272,จริง,Plast op hnd-mus/fas grf
8279,จริง,Plast op hand w grft NEC
828,เท็จ,OTHER PLASTIC OPS HAND
8281,จริง,Transfer of finger
8282,จริง,Repair of cleft hand
8283,จริง,Repair of macrodactyly
8284,จริง,Repair of mallet finger
8285,จริง,Other tenodesis of hand
